rating,review,augmented
1,"The advertised internal dimensions are totally misleading.  Do not think you will be able to fit a dish that is nearly as large as the advertised dimensions.Advertised Internal Dims:__Wide: 12.05""__Tall:  8.11""__Deep:  11.97""Measured:__Opening Width: 10.75""__Opening Height:  6.75""__Practical Radius: 5.125"" (from center of turn table to nearest obstruction)__Practical Diameter:  10.25""  (2x radius)__Plate Diameter:  11.3""  (My plate.  It fit in my old 0.7 cu-ft GE microwave.  Does not fit in this ""11.97 inch deep microwave"". )Plus, notice the protrusion on the inside right wall.  How is a person supposed to fit their larger taller dishes in there?  Unless you only eat microwaved popcorn in bags, no one has dishes that are shaped like this inside volume.  Besides the misleading advertisement, the design just seems really poor with the pop-outs off axis and too high to use with a plate.**I never ran mine, so I cannot speak the performance of the unit.  When my favorite plates didn't fit I put the MW back in the box and returned it.  I wasted four days on this poorly presented mistake.",False
1,The advertised internal dimensions are totally misleading. Do not think you will be able to fit a dish that is,True
1,"nearly as large as the advertised dimensions.Advertised Internal Dims:__Wide: 12.05""__Tall: 8.11""__Deep: 11.97""Measured:__Opening Width: 10.75""__Opening Height: 6.75""__Practical Radius: 5.125"" (from center",True
1,"of turn table to nearest obstruction)__Practical Diameter: 10.25"" (2x radius)__Plate Diameter: 11.3"" (My plate. It fit in my old 0.7",True
1,"cu-ft GE microwave. Does not fit in this ""11.97 inch deep microwave"". )Plus, notice the protrusion on the inside right",True
1,wall. How is a person supposed to fit their larger taller dishes in there? Unless you only eat microwaved popcorn,True
1,"nearly as large as the advertised dimensions.Advertised Internal Dims:__Wide: 12.05""__Tall: 8.11""__Deep: 11.97""Measured:__Opening Width: 10.75""__Opening Height: 6.75""__Practical Radius: 5.125"" (from center The advertised internal dimensions are totally misleading. Do not think you will be able to fit a dish that is cu-ft GE microwave. Does not fit in this ""11.97 inch deep microwave"". )Plus, notice the protrusion on the inside right of turn table to nearest obstruction)__Practical Diameter: 10.25"" (2x radius)__Plate Diameter: 11.3"" (My plate. It fit in my old 0.7 in bags, no one has dishes that are shaped like this inside volume. Besides the misleading advertisement, the design just wall. How is a person supposed to fit their larger taller dishes in there? Unless you only eat microwaved popcorn I cannot speak the performance of the unit. When my favorite plates didn't fit I put the MW back in seems really poor with the pop-outs off axis and too high to use with a plate.**I never ran mine, so the box and returned it. I wasted four days on this poorly presented mistake.",True
3,"It does everything a microwave should do. No complaints about the product itself. I would recommend it. But it is not stainless steel. It's a black microwave with stainless trim, top and bottom of window and stainless around the control panel.",False
3,It does everything a microwave should do. No complaints about the product itself. I would recommend it. But it is,True
3,"not stainless steel. It's a black microwave with stainless trim, top and bottom of window and stainless around the control",True
3,panel.,True
3,"not stainless steel. It's a black microwave with stainless trim, top and bottom of window and stainless around the control It does everything a microwave should do. No complaints about the product itself. I would recommend it. But it is panel.",True
1,"I am not one to trash a product, but boy, they don't make 'em like they used to.  I am reviewing the small 700 W version.  The buttons are terrible.  You have to lean hard into them to accept your command, but the oven is so light, it slides all over the counter when you do that.  The back is not flush, with one side sticking out farther than the other, so , when you press hard into it, it settles into a crooked position.  The +30 second button does nothing for the timer, so, you can't add to the timer while it is running.  Do yourself a favor and look elsewhere.  This thing is worthless.",False
